url, code, kiname, img, attach, Size ( Dimension), Tolerance, T.C, Voltage, Cap. Value, Packing, DC bias，AC voltage，TCC，ESR & |Z|
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BN2R22238918110140201CG2R2B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BN2R22238918110140201CG2R2B8B200,0201(0603),±0.1pF,NP0,25 V,2.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BN3R00201CG3R0B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BN3R00201CG3R0B8B200,0201(0603),±0.1pF,NP0,25 V,3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BN3R92238918143980201CG3R9B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BN3R92238918143980201CG3R9B8B200,0201(0603),±0.1pF,NP0,25 V,3.9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BN4R32238868144380201CG4R3B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BN4R32238868144380201CG4R3B8B200,0201(0603),±0.1pF,NP0,25 V,4.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BN4R7CC0201BRNPO8BN4R70201CG4R7B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BN4R7CC0201BRNPO8BN4R70201CG4R7B8B200,0201(0603),±0.1pF,NP0,25 V,4.7,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BN5R60201CG5R6B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BN5R60201CG5R6B8B200,0201(0603),±0.1pF,NP0,25 V,5.6,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO8BNR502238918145070201CGR50B8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO8BNR502238918145070201CGR50B8B200,0201(0603),±0.1pF,NP0,25 V,0.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN1R02238868141080201CG1R0B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN1R02238868141080201CG1R0B9B200,0201(0603),±0.1pF,NP0,50 V,1,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN1R22238868141280201CG1R2B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN1R22238868141280201CG1R2B9B200,0201(0603),±0.1pF,NP0,50 V,1.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN1R52238868141580201CG1R5B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN1R52238868141580201CG1R5B9B200,0201(0603),±0.1pF,NP0,50 V,1.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN1R82238868141880201CG1R8B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN1R82238868141880201CG1R8B9B200,0201(0603),±0.1pF,NP0,50 V,1.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN2R02238868142080201CG2R0B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN2R02238868142080201CG2R0B9B200,0201(0603),±0.1pF,NP0,50 V,2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN2R22238868142280201CG2R2B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN2R22238868142280201CG2R2B9B200,0201(0603),±0.1pF,NP0,50 V,2.2,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN2R42238868142480201CG2R4B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN2R42238868142480201CG2R4B9B200,0201(0603),±0.1pF,NP0,50 V,2.4,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN2R72238868142780201CG2R7B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN2R72238868142780201CG2R7B9B200,0201(0603),±0.1pF,NP0,50 V,2.7,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN3R02238868143080201CG3R0B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN3R02238868143080201CG3R0B9B200,0201(0603),±0.1pF,NP0,50 V,3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN3R32238868143380201CG3R3B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN3R32238868143380201CG3R3B9B200,0201(0603),±0.1pF,NP0,50 V,3.3,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN3R92238868143980201CG3R9B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN3R92238868143980201CG3R9B9B200,0201(0603),±0.1pF,NP0,50 V,3.9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN4R32200868044380201CG4R3B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN4R32200868044380201CG4R3B9B200,0201(0603),±0.1pF,NP0,50 V,4.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN4R72238868144780201CG4R7B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN4R72238868144780201CG4R7B9B200,0201(0603),±0.1pF,NP0,50 V,4.7,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BN5R62238868185680201CG5R6B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BN5R62238868185680201CG5R6B9B200,0201(0603),±0.1pF,NP0,50 V,5.6,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BNR302238868143070201CGR30B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BNR302238868143070201CGR30B9B200,0201(0603),±0.1pF,NP0,50 V,0.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BNR502238868145070201CGR50B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BNR502238868145070201CGR50B9B200,0201(0603),±0.1pF,NP0,50 V,0.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201BRNPO9BNR702238868147080201CGR70B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201BRNPO9BNR702238868147080201CGR70B9B200,0201(0603),±0.1pF,NP0,50 V,0.7,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CPNPO9BN1R02238868751080201CG1R0C9B300,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CPNPO9BN1R02238868751080201CG1R0C9B300,0201(0603),±0.25pF,NP0,50 V,1,13" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CPNPO9BN1R22238868551280201CG1R2C9B300,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CPNPO9BN1R22238868551280201CG1R2C9B300,0201(0603),±0.25pF,NP0,50 V,1.2,13" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CPNPO9BN1R52238868751580201CG1R5C9B300,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CPNPO9BN1R52238868751580201CG1R5C9B300,0201(0603),±0.25pF,NP0,50 V,1.5,13" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CPNPO9BN3R32238868753380201CG3R3C9B300,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CPNPO9BN3R32238868753380201CG3R3C9B300,0201(0603),±0.25pF,NP0,50 V,3.3,13" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CPNPO9BN4R72238868554780201CG4R7C9B300,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CPNPO9BN4R72238868554780201CG4R7C9B300,0201(0603),±0.25pF,NP0,50 V,4.7,13" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CPNPO9BN8R22238868748280201CG8R2C9B300,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CPNPO9BN8R22238868748280201CG8R2C9B300,0201(0603),±0.25pF,NP0,50 V,8.2,13" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN1R02238918111080201CG1R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN1R02238918111080201CG1R0C8B200,0201(0603),±0.25pF,NP0,25 V,1,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN1R22238918151280201CG1R2C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN1R22238918151280201CG1R2C8B200,0201(0603),±0.25pF,NP0,25 V,1.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN1R52238918115180201CG1R5C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN1R52238918115180201CG1R5C8B200,0201(0603),±0.25pF,NP0,25 V,1.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN1R62238918141680201CG1R6C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN1R62238918141680201CG1R6C8B200,0201(0603),±0.25pF,NP0,25 V,1.6,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN1R82238918111880201CG1R8C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN1R82238918111880201CG1R8C8B200,0201(0603),±0.25pF,NP0,25 V,1.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN2R02238918152080201CG2R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN2R02238918152080201CG2R0C8B200,0201(0603),±0.25pF,NP0,25 V,2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN2R22238918152280201CG2R2C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN2R22238918152280201CG2R2C8B200,0201(0603),±0.25pF,NP0,25 V,2.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN2R42238918112480201CG2R4C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN2R42238918112480201CG2R4C8B200,0201(0603),±0.25pF,NP0,25 V,2.4,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN2R52238918115020201CG2R5C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN2R52238918115020201CG2R5C8B200,0201(0603),±0.25pF,NP0,25 V,2.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN2R72238918152780201CG2R7C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN2R72238918152780201CG2R7C8B200,0201(0603),±0.25pF,NP0,25 V,2.7,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN3R02238918113080201CG3R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN3R02238918113080201CG3R0C8B200,0201(0603),±0.25pF,NP0,25 V,3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN3R32238918153380201CG3R3C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN3R32238918153380201CG3R3C8B200,0201(0603),±0.25pF,NP0,25 V,3.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN3R92238918113980201CG3R9C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN3R92238918113980201CG3R9C8B200,0201(0603),±0.25pF,NP0,25 V,3.9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN4R02238918114080201CG4R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN4R02238918114080201CG4R0C8B200,0201(0603),±0.25pF,NP0,25 V,4,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN4R72238918154780201CG4R7C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN4R72238918154780201CG4R7C8B200,0201(0603),±0.25pF,NP0,25 V,4.7,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN5R02238918115080201CG5R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN5R02238918115080201CG5R0C8B200,0201(0603),±0.25pF,NP0,25 V,5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN5R62238918155680201CG5R6C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN5R62238918155680201CG5R6C8B200,0201(0603),±0.25pF,NP0,25 V,5.6,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN6R02238918146080201CG6R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN6R02238918146080201CG6R0C8B200,0201(0603),±0.25pF,NP0,25 V,6,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN6R22238918146280201CG6R2C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN6R22238918146280201CG6R2C8B200,0201(0603),±0.25pF,NP0,25 V,6.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN6R82238918156880201CG6R8C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN6R82238918156880201CG6R8C8B200,0201(0603),±0.25pF,NP0,25 V,6.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN7R02238918147580201CG7R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN7R02238918147580201CG7R0C8B200,0201(0603),±0.25pF,NP0,25 V,7,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN7R50201CG7R5C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN7R50201CG7R5C8B200,0201(0603),±0.25pF,NP0,25 V,7.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BN9R02238918149580201CG9R0C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BN9R02238918149580201CG9R0C8B200,0201(0603),±0.25pF,NP0,25 V,9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BNR302238918115040201CGR30C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BNR302238918115040201CGR30C8B200,0201(0603),±0.25pF,NP0,25 V,0.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BNR472238918115210201CGR47C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BNR472238918115210201CGR47C8B200,0201(0603),±0.25pF,NP0,25 V,0.47,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BNR502238918155070201CGR50C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BNR502238918155070201CGR50C8B200,0201(0603),±0.25pF,NP0,25 V,0.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BNR562238918115220201CGR56C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BNR562238918115220201CGR56C8B200,0201(0603),±0.25pF,NP0,25 V,0.56,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO8BNR752238918115030201CGR75C8B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO8BNR752238918115030201CGR75C8B200,0201(0603),±0.25pF,NP0,25 V,0.75,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN1R02238868151080201CG1R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN1R02238868151080201CG1R0C9B200,0201(0603),±0.25pF,NP0,50 V,1,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN1R22238868151280201CG1R2C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN1R22238868151280201CG1R2C9B200,0201(0603),±0.25pF,NP0,50 V,1.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN1R52238868151580201CG1R5C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN1R52238868151580201CG1R5C9B200,0201(0603),±0.25pF,NP0,50 V,1.5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN1R72238868151780201CG1R7C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN1R72238868151780201CG1R7C9B200,0201(0603),±0.25pF,NP0,50 V,1.7,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN1R82238868151880201CG1R8C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN1R82238868151880201CG1R8C9B200,0201(0603),±0.25pF,NP0,50 V,1.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN2R02238868152080201CG2R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN2R02238868152080201CG2R0C9B200,0201(0603),±0.25pF,NP0,50 V,2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN2R22238868152280201CG2R2C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN2R22238868152280201CG2R2C9B200,0201(0603),±0.25pF,NP0,50 V,2.2,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN2R42238868152480201CG2R4C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN2R42238868152480201CG2R4C9B200,0201(0603),±0.25pF,NP0,50 V,2.4,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN2R72238868152780201CG2R7C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN2R72238868152780201CG2R7C9B200,0201(0603),±0.25pF,NP0,50 V,2.7,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN3R02238868153080201CG3R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN3R02238868153080201CG3R0C9B200,0201(0603),±0.25pF,NP0,50 V,3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN3R32238868153380201CG3R3C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN3R32238868153380201CG3R3C9B200,0201(0603),±0.25pF,NP0,50 V,3.3,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN3R62238868143680201CG3R6C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN3R62238868143680201CG3R6C9B200,0201(0603),±0.25pF,NP0,50 V,3.6,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN3R92238868153980201CG3R9C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN3R92238868153980201CG3R9C9B200,0201(0603),±0.25pF,NP0,50 V,3.9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN4R02238868154080201CG4R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN4R02238868154080201CG4R0C9B200,0201(0603),±0.25pF,NP0,50 V,4,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN4R32238868154380201CG4R3C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN4R32238868154380201CG4R3C9B200,0201(0603),±0.25pF,NP0,50 V,4.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN4R72238868154780201CG4R7C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN4R72238868154780201CG4R7C9B200,0201(0603),±0.25pF,NP0,50 V,4.7,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN5R02238868145080201CG5R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN5R02238868145080201CG5R0C9B200,0201(0603),±0.25pF,NP0,50 V,5,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN5R62238868145680201CG5R6C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN5R62238868145680201CG5R6C9B200,0201(0603),±0.25pF,NP0,50 V,5.6,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN6R02238868146080201CG6R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN6R02238868146080201CG6R0C9B200,0201(0603),±0.25pF,NP0,50 V,6,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN6R82238868146880201CG6R8C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN6R82238868146880201CG6R8C9B200,0201(0603),±0.25pF,NP0,50 V,6.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN7R02238868147080201CG7R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN7R02238868147080201CG7R0C9B200,0201(0603),±0.25pF,NP0,50 V,7,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN8R02238868148080201CG8R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN8R02238868148080201CG8R0C9B200,0201(0603),±0.25pF,NP0,50 V,8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN8R22238868148280201CG8R2C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN8R22238868148280201CG8R2C9B200,0201(0603),±0.25pF,NP0,50 V,8.2,7" Paper,0.3mm
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BN9R02238868149080201CG9R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BN9R02238868149080201CG9R0C9B200,0201(0603),±0.25pF,NP0,50 V,9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,CC0201CRNPO9BNR302238868153070201CGR30C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CC0201CRNPO9BNR302238868153070201CGR30C9B200,0201(0603),±0.25pF,NP0,50 V,0.3,7" Paper,
